id;numero_ot;codigo_actividad;Prioridad;frecuencia_new;dia_semana;semana_mes;mes;dia_mes;actividad;duracion;observaciones;fecha_creacion;;;
842;112;AS892;Media;Mensual;6;1;0;0;Limpieza de boquilla ;0;Mecánico;2026-01-13 12:11:23;;;
843;149;AS893;Alta;Anual;3;4;10;0;Accionamiento de alambre, variador ;60;Electricista;2026-01-13 12:11:23;;;
844;149;AS894;Alta;Anual;2;2;1;0;Apretar zonas de transición de corriente atornilladas ;90;Electricista;2026-01-13 12:11:23;;;
845;149;AS895;Alta;Anual;3;1;7;0;Limpieza general de paneles eléctricos ;90;Electricista;2026-01-13 12:11:23;;;
846;149;AS896;Alta;Anual;5;1;4;0;Limpieza mandos electrónicos ;90;Electricista;2026-01-13 12:11:23;;;
847;149;AS897;Alta;Anual;5;4;6;0;Revisión de motores ;90;Electricista;2026-01-13 12:11:23;;;
848;149;AS898;Alta;Anual;1;2;4;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
849;149;AS899;Alta;Anual;5;2;8;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
850;149;AS900;Media;Anual;5;1;6;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
851;149;AS901;Alta;Anual;5;3;11;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
852;206;AS902;Alta;Diaria;0;0;0;0;Comprobar y limpiar la ranura del alambre en los cabezales ;2;Operador;2026-01-13 12:11:23;;;
853;206;AS903;Alta;Diaria;0;0;0;0;Limpiar o girar los discos limpiadores de alambre ;2;Operador;2026-01-13 12:11:23;;;
854;206;AS904;Alta;Diaria;0;0;0;0;Limpieza de rodillos del alimentador y formadora de cuerpos;2;Operador;2026-01-13 12:11:23;;;
855;94;AS905;Alta;Semestral;3;1;2;0;Comprobación de imanes ;30;Mecánico;2026-01-13 12:11:23;;;
856;94;AS906;Alta;Semanal;3;0;0;0;Limpieza de cinta transportadora ;10;Mecánico;2026-01-13 12:11:23;;;
857;94;AS907;Alta;Mensual;1;3;0;0;Limpieza y verificación de guías para traslado de  envase;15;Mecánico;2026-01-13 12:11:23;;;
858;94;AS908;Alta;Mensual;6;3;0;0;Limpieza y verificación de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
859;94;AS909;Alta;Mensual;3;1;0;0;Lubricación de chumaceras y cojinetes ;15;Mecánico;2026-01-13 12:11:23;;;
860;94;AS910;Alta;Trimestral;5;2;2;0;Lubricación de sprocket y cadena de rodillos ;20;Mecánico;2026-01-13 12:11:23;;;
861;159;AS911;Alta;Anual;1;3;3;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
862;159;AS912;Alta;Anual;2;2;9;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
863;159;AS913;Media;Anual;3;3;1;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
864;159;AS914;Alta;Anual;2;1;5;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
865;114;AS915;Alta;Mensual;3;2;0;0;Limpieza de condensador ;30;Mecánico;2026-01-13 12:11:23;;;
866;114;AS916;Alta;Mensual;2;3;0;0;Limpieza de ductos y mangueras ;30;Mecánico;2026-01-13 12:11:23;;;
867;114;AS917;Alta;Mensual;2;1;0;0;Limpieza de filtros ;30;Mecánico;2026-01-13 12:11:23;;;
868;114;AS918;Alta;Mensual;6;1;0;0;Verificación de niveles, temperatura, presión, refrigerante ;15;Mecánico;2026-01-13 12:11:23;;;
869;162;AS919;Alta;Anual;3;4;6;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
870;162;AS920;Alta;Anual;5;2;1;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
871;162;AS921;Media;Anual;1;3;8;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
872;162;AS922;Alta;Anual;5;2;12;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
873;1;AS923;Alta;Diaria;0;0;0;0;Limpieza de aplicador de barniz ;5;Operador;2026-01-13 12:11:23;;;
874;74;AS924;Alta;Mensual;1;1;0;0;Limpieza de guías, poleas y rodamientos de cintas transporte ;5;Mecánico;2026-01-13 12:11:23;;;
875;74;AS925;Alta;Semanal;2;0;0;0;Lubricacion general ;5;Mecánico;2026-01-13 12:11:23;;;
876;74;AS926;Media;Semanal;5;0;0;0;Verificación de fugas en el sistema neumático ;5;Mecánico;2026-01-13 12:11:23;;;
877;121;AS927;Alta;Anual;4;4;6;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
878;121;AS928;Alta;Anual;3;3;5;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
879;121;AS929;Media;Anual;3;1;10;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
880;121;AS930;Alta;Anual;5;1;11;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
881;2;AS931;Alta;Diaria;0;0;0;0;Limpieza de brazo aplicador de polvo ;2;Operador;2026-01-13 12:11:23;;;
882;76;AS932;Alta;Quincenal;2;1;0;0;Limpieza de filtros de bomba de bacio ;60;Mecánico;2026-01-13 12:11:23;;;
883;76;AS933;Alta;Mensual;1;1;0;0;Limpieza filtros ;30;Mecánico;2026-01-13 12:11:23;;;
884;76;AS934;Alta;Quincenal;5;1;0;0;Limpieza mangueras y ductos de polvos ;60;Mecánico;2026-01-13 12:11:23;;;
885;76;AS935;Media;Semanal;4;0;0;0;Verificación de fugas en el sistema neumático ;30;Mecánico;2026-01-13 12:11:23;;;
886;124;AS936;Alta;Anual;5;1;12;0;Apretar zonas de transición de corriente atornilladas ;60;Electricista;2026-01-13 12:11:23;;;
887;124;AS937;Alta;Anual;3;1;11;0;Limpieza de mandos electrónicos ;60;Electricista;2026-01-13 12:11:23;;;
888;124;AS938;Media;Anual;1;1;8;0;Limpieza general de paneles eléctricos ;60;Electricista;2026-01-13 12:11:23;;;
889;124;AS939;Alta;Anual;2;2;3;0;Revisión de motores ;180;Electricista;2026-01-13 12:11:23;;;
890;78;AS940;Alta;Mensual;5;1;0;0;Comprobación de conexiones neumáticas ;60;Mecánico;2026-01-13 12:11:23;;;
891;78;AS941;Alta;Semanal;4;0;0;0;Verificación de fugas en el sistema neumático ;10;Mecánico;2026-01-13 12:11:23;;;
892;127;AS942;Alta;Anual;2;4;2;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
893;127;AS943;Alta;Anual;2;2;1;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
894;127;AS944;Media;Anual;4;1;3;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
895;127;AS945;Alta;Anual;6;2;11;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
896;163;AS946;Alta;Diaria;0;0;0;0;Limpieza de alimentador ;5;Operador;2026-01-13 12:11:23;;;
897;163;AS947;Alta;Diaria;0;0;0;0;Limpieza de platos y shocks ;5;Operador;2026-01-13 12:11:23;;;
898;163;AS948;Alta;Mensual;6;3;0;0;Lubricación de cojinetes y engranaje ;60;Operador;2026-01-13 12:11:23;;;
899;163;AS949;Alta;Semanal;2;0;0;0;Lubricación de shocks ;30;Operador;2026-01-13 12:11:23;;;
900;80;AS950;Alta;Mensual;6;2;0;0;Comprobación de conexiones neumáticas ;15;Mecánico;2026-01-13 12:11:23;;;
901;80;AS951;Alta;Diaria;0;0;0;0;Limpieza de banda transportadora ;5;Mecánico;2026-01-13 12:11:23;;;
902;80;AS952;Alta;Mensual;3;3;0;0;Lubricación de cojinetes y engranajes ;30;Mecánico;2026-01-13 12:11:23;;;
903;80;AS953;Alta;Semanal;1;0;0;0;Lubricación general ;30;Mecánico;2026-01-13 12:11:23;;;
904;80;AS954;Alta;Semanal;5;0;0;0;Verificación de fugas en el sistema hidráulico ;15;Mecánico;2026-01-13 12:11:23;;;
905;80;AS955;Alta;Semanal;1;0;0;0;Verificación de fugas en el sistema neumático ;15;Mecánico;2026-01-13 12:11:23;;;
906;136;AS956;Alta;Anual;1;2;4;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
907;136;AS957;Alta;Anual;4;1;10;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
908;136;AS958;Media;Anual;2;1;6;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
909;136;AS959;Alta;Anual;3;1;11;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
910;32;AS960;Alta;Anual;3;2;7;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
911;32;AS961;Alta;Anual;6;3;5;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
912;32;AS962;Media;Anual;1;3;5;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
913;32;AS963;Alta;Anual;1;2;12;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
914;81;AS964;Alta;Mensual;3;1;0;0;Comprobación de conexiones neumáticas ;15;Mecánico;2026-01-13 12:11:23;;;
915;81;AS965;Alta;Diaria;0;0;0;0;Limpieza de banda transportadora ;5;Mecánico;2026-01-13 12:11:23;;;
916;81;AS966;Alta;Mensual;1;1;0;0;Lubricación de cojinetes y engranajes ;30;Mecánico;2026-01-13 12:11:23;;;
917;81;AS967;Alta;Semanal;3;0;0;0;Lubricación general ;30;Mecánico;2026-01-13 12:11:23;;;
918;81;AS968;Alta;Semanal;1;0;0;0;Verificación de fugas en el sistema hidráulico ;15;Mecánico;2026-01-13 12:11:23;;;
919;81;AS969;Alta;Semanal;3;0;0;0;Verificación de fugas en el sistema neumático ;15;Mecánico;2026-01-13 12:11:23;;;
920;3;AS970;Alta;Diaria;0;0;0;0;Comprobar y limpiar la ranura del alambre en los cabezales ;2;Operador;2026-01-13 12:11:23;;;
921;3;AS971;Alta;Diaria;0;0;0;0;Limpiar o girar los discos limpiadores de alambre ;2;Operador;2026-01-13 12:11:23;;;
922;3;AS972;Alta;Diaria;0;0;0;0;Limpieza de rodillos del alimentador y formadora de cuerpos;2;Operador;2026-01-13 12:11:23;;;
923;35;AS973;Alta;Anual;6;3;2;0;Accionamiento de alambre, variador ;60;Electricista;2026-01-13 12:11:23;;;
924;35;AS974;Alta;Anual;1;4;6;0;Apretar zonas de transición de corriente atornilladas ;90;Electricista;2026-01-13 12:11:23;;;
925;35;AS975;Alta;Anual;6;4;3;0;Limpieza mandos electrónicos ;90;Electricista;2026-01-13 12:11:23;;;
926;35;AS976;Alta;Anual;4;1;8;0;Revisión de motores ;90;Electricista;2026-01-13 12:11:23;;;
927;35;AS977;Media;Anual;3;2;2;0;Apretar zonas de transición de corriente atornilladas ;0;Electricista;2026-01-13 12:11:23;;;
928;35;AS978;Media;Anual;2;2;9;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
929;35;AS979;Alta;Anual;3;3;7;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
930;35;AS980;Alta;Anual;6;3;12;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
931;82;AS981;Alta;Mensual;6;2;0;0;Limpieza de boquillas del quemador ;30;Mecánico;2026-01-13 12:11:23;;;
932;82;AS982;Alta;Mensual;3;2;0;0;Limpieza de ventiladores ;30;Mecánico;2026-01-13 12:11:23;;;
933;82;AS983;Alta;Mensual;2;4;0;0;Limpieza y revisión de cintas transportadoras ;30;Mecánico;2026-01-13 12:11:23;;;
934;82;AS984;Alta;Mensual;6;4;0;0;Lubricación de rodos y chumaceras ;90;Mecánico;2026-01-13 12:11:23;;;
935;82;AS985;Alta;Semestral;1;4;4;0;Verificación de cilindro neumático de transporte ;30;Mecánico;2026-01-13 12:11:23;;;
936;82;AS986;Media;Semanal;4;0;0;0;Verificación de fugas en el sistema neumático ;15;Mecánico;2026-01-13 12:11:23;;;
937;82;AS987;Alta;Anual;2;4;11;0;Accionamiento de alambre, engrase ruedas dentadas ;60;Mecánico;2026-01-13 12:11:23;;;
938;82;AS988;Alta;Anual;2;4;4;0;Accionamiento Principal ;90;Mecánico;2026-01-13 12:11:23;;;
939;82;AS989;Alta;Mensual;4;3;0;0;Comprobar ajuste y funcionamiento de las poleas de reenvio ;10;Mecánico;2026-01-13 12:11:23;;;
940;82;AS990;Alta;Mensual;1;2;0;0;Comprobar dedos de introducción ;10;Mecánico;2026-01-13 12:11:23;;;
941;82;AS991;Alta;Mensual;3;1;0;0;Comprobar el aislamiento ;90;Mecánico;2026-01-13 12:11:23;;;
942;82;AS992;Alta;Semanal;1;0;0;0;Comprobar el disco en V del freno del alambre ;5;Mecánico;2026-01-13 12:11:23;;;
943;82;AS993;Alta;Semestral;1;2;4;0;Comprobar el filtro de aspiración de bomba de lubricación ;30;Mecánico;2026-01-13 12:11:23;;;
944;82;AS994;Alta;Semanal;6;0;0;0;Comprobar el funcionamiento de los sensores de caudal ;5;Mecánico;2026-01-13 12:11:23;;;
945;82;AS995;Alta;Semanal;2;0;0;0;Comprobar el funcionamiento de los trinquetes de avance ;5;Mecánico;2026-01-13 12:11:23;;;
946;82;AS996;Alta;Semanal;4;0;0;0;Comprobar el funcionamiento de presostatos ;5;Mecánico;2026-01-13 12:11:23;;;
947;82;AS997;Alta;Semanal;6;0;0;0;Comprobar el funcionamiento del termóstato ;5;Mecánico;2026-01-13 12:11:23;;;
948;82;AS998;Alta;Semanal;6;0;0;0;Comprobar el juego de rodillos del alimentador/curvador ;5;Mecánico;2026-01-13 12:11:23;;;
949;82;AS999;Alta;Semanal;3;0;0;0;Comprobar el nivel de aceite en los reductores y variadores ;5;Mecánico;2026-01-13 12:11:23;;;
950;82;AS1000;Alta;Mensual;3;2;0;0;Comprobar el nivel del HG en cabezal de roldana pendular ;10;Mecánico;2026-01-13 12:11:23;;;
951;82;AS1001;Alta;Mensual;4;2;0;0;Comprobar el tensado de todas las correas y cadenas ;10;Mecánico;2026-01-13 12:11:23;;;
952;82;AS1002;Alta;Mensual;1;3;0;0;Comprobar la superficie de los rodillos perfiladores ;10;Mecánico;2026-01-13 12:11:23;;;
953;82;AS1003;Alta;Semestral;1;4;5;0;Comprobar las cadenas transportadoras ;30;Mecánico;2026-01-13 12:11:23;;;
954;82;AS1004;Alta;Mensual;3;4;0;0;Comprobar las levas de cadena en cuanto al desgaste ;10;Mecánico;2026-01-13 12:11:23;;;
955;82;AS1005;Alta;Mensual;3;2;0;0;Comprobar los dientes de las fajas ;10;Mecánico;2026-01-13 12:11:23;;;
956;82;AS1006;Alta;Semanal;1;0;0;0;Comprobar marcha y tensión mecánica del freno de alambre ;5;Mecánico;2026-01-13 12:11:23;;;
957;82;AS1007;Alta;Mensual;6;1;0;0;Engrase central de las cadenas ;10;Mecánico;2026-01-13 12:11:23;;;
958;82;AS1008;Alta;Semestral;6;2;6;0;Limpiar el casquillo esférico del portaventosas ;30;Mecánico;2026-01-13 12:11:23;;;
959;82;AS1009;Alta;Semestral;6;4;1;0;Limpieza (cambiar) filtro entrada de agua de refrigeración ;30;Mecánico;2026-01-13 12:11:23;;;
960;82;AS1010;Alta;Semanal;5;0;0;0;Limpieza de aplicador de nitrógeno en soldadura ;5;Mecánico;2026-01-13 12:11:23;;;
961;82;AS1011;Alta;Semestral;4;1;4;0;Limpieza de condensado ;30;Mecánico;2026-01-13 12:11:23;;;
962;82;AS1012;Alta;Mensual;3;2;0;0;Limpieza de guías de cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
963;82;AS1013;Alta;Semestral;3;1;1;0;Limpieza filtro tubería de vacío y comprobar las tuberías ;30;Mecánico;2026-01-13 12:11:23;;;
964;82;AS1014;Alta;Mensual;6;2;0;0;Limpieza los racores de descarga de la válvula de ;20;Mecánico;2026-01-13 12:11:23;;;
965;82;AS1015;Alta;Mensual;3;1;0;0;Limpieza y mantenimiento de sensor de soldadura ;30;Mecánico;2026-01-13 12:11:23;;;
966;82;AS1016;Alta;Semanal;1;0;0;0;Lubricación de alimentador ;3;Mecánico;2026-01-13 12:11:23;;;
967;82;AS1017;Alta;Semestral;4;3;3;0;Lubricación de cojinetes ;60;Mecánico;2026-01-13 12:11:23;;;
968;82;AS1018;Alta;Semanal;4;0;0;0;Lubricación de curvador (rodillos de rolado) ;3;Mecánico;2026-01-13 12:11:23;;;
969;82;AS1019;Alta;Semanal;6;0;0;0;Lubricación de poleas de reenvió de las cadenas ;3;Mecánico;2026-01-13 12:11:23;;;
970;82;AS1020;Alta;Semanal;5;0;0;0;Lubricación de portaventosas y carro de alimentación ;3;Mecánico;2026-01-13 12:11:23;;;
971;82;AS1021;Alta;Semanal;3;0;0;0;Lubricación de troceador o cortador de alambre ;3;Mecánico;2026-01-13 12:11:23;;;
972;82;AS1022;Alta;Semanal;5;0;0;0;Lubricación puntos de engrase de trinquete de avance ;3;Mecánico;2026-01-13 12:11:23;;;
973;82;AS1023;Alta;Trimestral;5;3;2;0;Mantenimiento Bomba de Vacío ;60;Mecánico;2026-01-13 12:11:23;;;
974;82;AS1024;Alta;Semestral;3;2;2;0;Revisión de sistema de enfriamiento ;60;Mecánico;2026-01-13 12:11:23;;;
975;82;AS1025;Alta;Anual;5;3;11;0;Sustituir el filtro de aspiración de la bomba de lubricación ;90;Mecánico;2026-01-13 12:11:23;;;
976;82;AS1026;Alta;Semanal;3;0;0;0;Verificación de fugas en el sistema neumático ;10;Mecánico;2026-01-13 12:11:23;;;
977;82;AS1027;Alta;Anual;6;3;7;0;Verificación de Roldana Pendular ;30;Mecánico;2026-01-13 12:11:23;;;
978;82;AS1028;Alta;Mensual;5;1;0;0;Limpieza de boquilla ;30;Mecánico;2026-01-13 12:11:23;;;
979;137;AS1029;Alta;Anual;3;3;5;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
980;137;AS1030;Alta;Anual;5;4;8;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
981;137;AS1031;Media;Anual;2;3;12;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
982;137;AS1032;Alta;Anual;3;1;3;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
983;137;AS1033;Alta;Anual;6;2;1;0;Limpieza general de paneles eléctricos ;90;Electricista;2026-01-13 12:11:23;;;
984;39;AS1034;Alta;Mensual;1;1;0;0;Comprobación de sensores ;30;Electricista;2026-01-13 12:11:23;;;
985;39;AS1035;Alta;Anual;6;2;7;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
986;84;AS1036;Alta;Mensual;2;3;0;0;Comprobación de sistema de lubricación ;30;Mecánico;2026-01-13 12:11:23;;;
987;84;AS1037;Alta;Semanal;5;0;0;0;Limpieza de cadena de rodillos ;20;Mecánico;2026-01-13 12:11:23;;;
988;84;AS1038;Alta;Anual;3;2;11;0;Limpieza de sistema de lubricación ;180;Mecánico;2026-01-13 12:11:23;;;
989;84;AS1039;Alta;Semanal;4;0;0;0;Lubricación general ;20;Mecánico;2026-01-13 12:11:23;;;
990;84;AS1040;Alta;Trimestral;3;2;3;0;Lubricación y verificación engranajes y cojinetes cabezales ;30;Mecánico;2026-01-13 12:11:23;;;
991;84;AS1041;Alta;Semanal;3;0;0;0;Verificación de fugas en el sistema neumático ;20;Mecánico;2026-01-13 12:11:23;;;
992;84;AS1042;Alta;Mensual;5;4;0;0;Verificación de sprocket ;30;Mecánico;2026-01-13 12:11:23;;;
993;142;AS1043;Alta;Anual;4;4;12;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
994;142;AS1044;Media;Anual;6;2;6;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
995;142;AS1045;Alta;Anual;1;2;3;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
996;164;AS1046;Alta;Diaria;0;0;0;0;Limpieza de platos y shocks de cabezales ;5;Operador;2026-01-13 12:11:23;;;
997;85;AS1047;Alta;Mensual;4;4;0;0;Comprobación de sistema de lubricación ;30;Mecánico;2026-01-13 12:11:23;;;
998;85;AS1048;Alta;Semanal;5;0;0;0;Limpieza de cadena de rodillos ;20;Mecánico;2026-01-13 12:11:23;;;
999;85;AS1049;Alta;Anual;2;4;7;0;Limpieza de sistema de lubricación ;180;Mecánico;2026-01-13 12:11:23;;;
1000;85;AS1050;Alta;Semanal;3;0;0;0;Lubricación general ;20;Mecánico;2026-01-13 12:11:23;;;
1001;85;AS1051;Alta;Trimestral;1;3;1;0;Lubricación y verificación engranajes y cojinetes cabezales ;30;Mecánico;2026-01-13 12:11:23;;;
1002;85;AS1052;Alta;Semanal;6;0;0;0;Verificación de fugas en el sistema neumático ;20;Mecánico;2026-01-13 12:11:23;;;
1003;85;AS1053;Alta;Mensual;6;1;0;0;Verificación de sprocket ;30;Mecánico;2026-01-13 12:11:23;;;
1004;143;AS1054;Alta;Anual;2;2;6;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
1005;143;AS1055;Alta;Mensual;1;4;0;0;Comprobación de sensores ;30;Electricista;2026-01-13 12:11:23;;;
1006;143;AS1056;Alta;Anual;4;2;9;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
1007;143;AS1057;Media;Anual;3;2;4;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
1008;143;AS1058;Alta;Anual;1;1;9;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1009;165;AS1059;Alta;Diaria;0;0;0;0;Limpieza de platos y shocks de cabezales ;5;Operador;2026-01-13 12:11:23;;;
1010;54;AS1060;Alta;Anual;5;3;4;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
1011;54;AS1061;Alta;Anual;2;1;7;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
1012;54;AS1062;Media;Anual;2;4;2;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
1013;54;AS1063;Alta;Anual;2;4;9;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
1014;92;AS1064;Alta;Semestral;1;4;1;0;Comprobación de imanes ;30;Mecánico;2026-01-13 12:11:23;;;
1015;92;AS1065;Alta;Semanal;5;0;0;0;Limpieza de cinta transportadora ;10;Mecánico;2026-01-13 12:11:23;;;
1016;92;AS1066;Alta;Mensual;6;4;0;0;Limpieza y verificación de guías para traslado de  envase;15;Mecánico;2026-01-13 12:11:23;;;
1017;92;AS1067;Alta;Mensual;6;1;0;0;Limpieza y verificación de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1018;92;AS1068;Alta;Mensual;3;4;0;0;Lubricación de chumaceras y cojinetes ;15;Mecánico;2026-01-13 12:11:23;;;
1019;92;AS1069;Alta;Trimestral;1;3;2;0;Lubricación de sprocket y cadena de rodillos ;20;Mecánico;2026-01-13 12:11:23;;;
1020;61;AS1070;Alta;Anual;4;3;10;0;Apretar zonas de transición de corriente atornilladas ;30;Electricista;2026-01-13 12:11:23;;;
1021;61;AS1071;Alta;Anual;3;2;7;0;Limpieza de mandos electrónicos ;30;Electricista;2026-01-13 12:11:23;;;
1022;61;AS1072;Media;Anual;2;2;9;0;Limpieza general de paneles eléctricos ;30;Electricista;2026-01-13 12:11:23;;;
1023;61;AS1073;Alta;Anual;4;1;4;0;Revisión de motores ;30;Electricista;2026-01-13 12:11:23;;;
1024;95;AS1074;Alta;Mensual;2;3;0;0;Limpieza de condensador ;30;Mecánico;2026-01-13 12:11:23;;;
1025;95;AS1075;Alta;Mensual;2;1;0;0;Limpieza de ductos y mangueras ;30;Mecánico;2026-01-13 12:11:23;;;
1026;95;AS1076;Alta;Mensual;5;4;0;0;Limpieza de filtros ;30;Mecánico;2026-01-13 12:11:23;;;
1027;95;AS1077;Alta;Mensual;5;4;0;0;Verificación de niveles, temperatura, presión, refrigerante ;15;Mecánico;2026-01-13 12:11:23;;;
1028;151;AS1078;Alta;Anual;6;3;9;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1029;151;AS1079;Alta;Anual;2;3;4;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1030;151;AS1080;Alta;Anual;6;4;9;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1031;183;AS1081;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1032;183;AS1082;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1033;183;AS1083;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1034;183;AS1084;Alta;Mensual;6;4;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1035;152;AS1085;Alta;Anual;1;3;1;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1036;152;AS1086;Alta;Anual;3;3;12;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1037;152;AS1087;Alta;Anual;4;4;5;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1038;184;AS1088;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1039;184;AS1089;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1040;184;AS1090;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1041;184;AS1091;Alta;Mensual;5;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1042;48;AS1092;Alta;Anual;1;4;7;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1043;48;AS1093;Alta;Anual;4;3;5;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1044;48;AS1094;Alta;Anual;3;4;1;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1045;185;AS1095;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador;2026-01-13 12:11:23;;;
1046;185;AS1096;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
1047;185;AS1097;Alta;Diaria;0;0;0;0;Verificación de cojines, rodillos, tensores y sprocket ;3;Operador;2026-01-13 12:11:23;;;
1048;185;AS1098;Alta;Mensual;6;3;0;0;Verificación de fajas y/o cadena de rodillos ;10;Mecánico;2026-01-13 12:11:23;;;
1049;153;AS1099;Alta;Anual;1;4;12;0;Apretar zonas de transición de corriente atornilladas ;15;Electricista;2026-01-13 12:11:23;;;
1050;153;AS1100;Alta;Anual;6;4;1;0;Limpieza general de paneles eléctricos ;15;Electricista;2026-01-13 12:11:23;;;
1051;153;AS1101;Alta;Anual;2;4;6;0;Revisión de motor ;30;Electricista;2026-01-13 12:11:23;;;
1052;186;AS1102;Alta;Diaria;0;0;0;0;Limpieza de superficie ;2;Operador ;2026-01-13 12:11:23;;;
1053;186;AS1103;Alta;Diaria;0;0;0;0;Lubricación de rodamientos ;2;Operador;2026-01-13 12:11:23;;;
